Building Name,Address,Broker,Broker Phone
2199-2201 Cleveland Avenue,"2199-2201 Cleveland Avenue, Columbus, OH, 43211",LaTarra Woodring,614-499-7305
619 W Washington Street,"619 W Washington Street, Nelsonville, OH, 45764",Matt Neff,740-603-6846
187-189 W Pacemont Road,"187-189 W Pacemont Road, Columbus, OH, 43202",Johnathon Brunner,614-313-1253
746-748 Neil Avenue,"746-748 Neil Avenue, Columbus, OH, 43215",Terry Penrod,614-323-9596
735 Hanford Street,"735 Hanford Street, Columbus, OH, 43206",Elizabeth Greulich,No Phone Number Available
261 E Northwood Avenue,"261 E Northwood Avenue, Columbus, OH, 43201",Rich Russo,614-937-8699
6745 State Route 38,"6745 State Route 38, London, OH, 43140",Lisa Jackman,614-619-9295
355 W 2nd Street,"355 W 2nd Street, Logan, OH, 43138",Jennifer Wernert,614-255-5588
1550 Lewis Center Road,"1550 Lewis Center Rd, Lewis Center, OH, 43035",Matthew Hance,614-546-6641
"1653 E 31st St, Lorain, OH 44055","1653 E 31st St, Lorain, OH, 44055",Ralph Mercado,440-340-1804
"160-2,4 N Sylvan Avenue","160-2,4 N Sylvan Avenue, Columbus, OH, 43204",Trent Sky,614-917-7800
523 N Broad Street,"523 N Broad Street, Lancaster, OH, 43130",Olivia Karns,614-551-1883
74 W Moler Street,"74 W Moler Street, Columbus, OH, 43207",Will Alonso,614-580-3668
1233 Ida Street,"1233 Ida Street, Cincinnati, OH, 45202",Jeffrey Asquith,513-600-0063
415 N Columbus Street,"415 N Columbus Street, Crestline, OH, 44827",Christopher Stjernholm,303-809-6797
1564-1566 E Blake Avenue,"1564-1566 E Blake Avenue, Columbus, OH, 43211",Quinn Nugent,614-338-5980
Euclid Crossings,"24570 Lakeshore Blvd, Euclid, OH, 44123","Keith Keltner, CCIM",216-687-1800
721 & 725 West Street,"721 & 725 West Street, Logan, OH, 43138",Kyle Walker,740-583-0026
1496 E 23rd Avenue,"1496 E 23rd Avenue, Columbus, OH, 43211",Todd Stone,614-397-1231
8 Unit Apartment - Jewett Ohio,"126 Main St, Jewett, OH, 43986",Megan Eckstein,330-605-4302
3010 Mink Street,"3010 Mink Street, Johnstown, OH, 43031",Kathy Fornes,614-204-5707
571-575 City Park Avenue,"571-575 City Park Avenue, Columbus, OH, 43215",Benjamin Vail,419-560-2312
"5252 Center St Hilliard, Oh 43026","5252 Center St, Hilliard, OH, 43026",Kimberly Webb,614-946-6671
148 E Miller Ave,"148 E Miller Ave, Akron, OH, 44301",Scott Raskow,330-608-5172
1906-1908 Cleveland Avenue,"1906-1908 Cleveland Avenue, Columbus, OH, 43211",Desmond Todd,614-202-9945
18 North Avenue,"18 North Avenue, Glouster, OH, 45732",Ally Rapp Lee,740-590-8998
1805 S 6th Street,"1805 S 6th Street, Columbus, OH, 43207",Don Payne,614-302-5586
0 Adena Trail Street,"0 Adena Trail Street, Circleville, OH, 43113",Mark Stoody,614-572-3432
1500-1502 E 26th Avenue,"1500-1502 E 26th Avenue, Columbus, OH, 43211",Drey Thompson,614-778-6468
309 W 4th Avenue,"309 W 4th Avenue, Columbus, OH, 43215",Katherine Davis Spence,614-354-1785
2054 N 4th Street,"2054 N 4th Street, Columbus, OH, 43201",Richard Rano,614-570-8888
1022 Neil Avenue,"1022 Neil Avenue, Columbus, OH, 43201",Scott Allen,614-698-1227
"Downtown Cincinnati - Multi-Family, Single Family Portfolio","1351 Broadway, Cincinnati, OH, 45202",Jennifer Donathan,513-520-3540
72-74 E Innis Avenue,"72-74 E Innis Avenue, Columbus, OH, 43207",Mike Laemmle,614-312-0844
358-360 E Markison Avenue,"358-360 E Markison Avenue, Columbus, OH, 43207",Nathan M Helsinger,614-395-2070
1243 N 5th Street,"1243 N 5th Street, Columbus, OH, 43201",Matthew Brown,614-519-8689
1399 E Long Street,"1399 E Long Street, Columbus, OH, 43203",Michael Casey,614-478-2121
3337 Lake Road W,"3337 Lake Road W, Ashtabula, OH, 44004",Ryan Reed,440-990-0055
Taqueria 3 Hermanos,"5392 Burkhardt Rd, Dayton, Oh 45431, Dayton, OH, 45431",Karin Xander,614-580-9169
1524 State Street,"1524 State Street, Steubenville, OH, 43952",Steven Wilson,248-294-7850
2219 W Broad Street,"2219 W Broad Street, Columbus, OH, 43223",Carlton Shaffer,614-633-9390
18424 Lakeshore,"18424 Lakeshore Blvd, Cleveland, OH, 44119",John Ellis,216-849-6779
1212 Summit Street,"1212 Summit Street, Columbus, OH, 43201",Eric Weisgarber,614-425-6780
612-614 Racine Avenue,"612-614 Racine Avenue, Columbus, OH, 43204",Sue Chau,149445900
217-219 Huston Street,"217-219 Huston Street, Circleville, OH, 43113",Matthew Paley,740-475-9582
"4099 E 56th St, Cleveland, OH 44105","4099 E 56th St, Cleveland, OH, 44105",Jesse Kracht,440-212-5656
1470 S High Street,"1470 S High Street, Columbus, OH, 43207",Rich Russo,614-937-8699
1064 E Rich Street,"1064-66 E Rich Street, Columbus, OH, 43205",Brett Gregory,740-361-4839
1050-1052 Loretta Avenue,"1050-1052 Loretta Avenue, Columbus, OH, 43211",Drey Thompson,614-778-6468
65 Dana Avenue,"65 Dana Avenue, Columbus, OH, 43222",Christopher Gregory,614-580-0790
Downtown sandusky investment opportunity,"432 E Washington St, Sandusky, OH, 44870",Alanna Gomez,419-239-1061
3600 Cushing Drive,"3600 Cushing Drive, Columbus, OH, 43227",Zeke Liston,614-665-5793
1298 S James Road,"1298 S James Road, Columbus, OH, 43227",Thomas Fortin,614-348-7876
3659 Agler Road,"3659 Agler Road, Columbus, OH, 43219",Ted Oatts,614-404-4300
361 Fort Street,"361 Fort Street, Nelsonville, OH, 45764",David Burnette,740-753-1329
561 Kimball Place,"561 Kimball Place, Columbus, OH, 43205",Michael Casey,614-478-2121
361 E 20th Avenue,"361 E 20th Avenue, Columbus, OH, 43201",Cody Butler,614-603-0777
137 Wisconsin Avenue,"137 Wisconsin Avenue, Columbus, OH, 43222",Jennifer Wernert,614-255-5588
525-527 E Tompkins Street,"525-527 E Tompkins Street, Columbus, OH, 43202",Todd DeHays,614-361-1897
332 Garfield Avenue,"332 Garfield Avenue, Lancaster, OH, 43130",ron barker,740-503-7270
Avon Lake,"33570 Lake Rd, Avon Lake, OH, 44012",Richard Shields,312-972-2496
South Moreland Estates,"2934 S Moreland Blvd, Cleveland, OH, 44120",Jelena Krilova,216-577-5979
434-434.5 S State Street,"434-434.5 S State Street, Marion, OH, 43302",Samuel Miller,614-289-8799
366 Kelton Avenue,"366 Kelton Avenue, Columbus, OH, 43205",Aunda Klopfer,614-446-8448
820 Poplar Street,"820 Poplar Street, Nelsonville, OH, 45764",Marquis Leatherbury,614-537-7510
1727 State Route 257 S,"1727 State Route 257 S, Delaware, OH, 43015",Marshall Drake,614-226-3922
3244 E 5th Avenue,"3244 E 5th Avenue, Columbus, OH, 43219",Brandon Sturgill,614-379-2017
634 Pearl Street,"634 Pearl Street, Marion, OH, 43302",John Massey,740-361-3889
483-485 S Champion Avenue,"483-485 S Champion Avenue, Columbus, OH, 43205",Morgan Scroggy,503-989-2185
764-766 Kelton Avenue,"764-766 Kelton Avenue, Columbus, OH, 43205",Bradley Clarizio,614-309-2158
249 W Church Street,"249 W Church Street, Newark, OH, 43055",Jaime Barlow,614-493-8541
4715-4717 Mcbane Court,"4715-4717 Mcbane Court, Columbus, OH, 43220",Lori Lynn,614-395-9628
15151 US Highway 36,"15151 US Highway 36, Marysville, OH, 43040",Tina M Powell,614-226-4663
1006-1008 E 16th Avenue,"1006-1008 E 16th Avenue, Columbus, OH, 43211",Patrick Drury,614-412-4565
525 W 2nd Street,"525 W 2nd Street, Logan, OH, 43138",Josie  Marshall,614-530-4115
218-220 W 4th Street,"218-220 W 4th Street, Marysville, OH, 43040",Katie Crocco,614-203-1984
43-45 W Markison Avenue,"43-45 W Markison Avenue, Columbus, OH, 43207",Jeff Mahler,614-832-7139
1786-1788 E Rich Street,"1786-1788 E Rich Street, Columbus, OH, 43205",Michael Pakizer,614-745-6664
1170-1172 Oakwood Avenue,"1170-1172 Oakwood Avenue, Columbus, OH, 43206",Jilian Raby,419-496-1363
129 Sunnyslope Drive,"129 Sunnyslope Drive, Mansfield, OH, 44907",Brandon Sturgill,614-379-2017
206 W Washington Street,"206 W Washington Street, Nelsonville, OH, 45764",Kris Frecker,740-503-3684
595-597 E Kossuth Street,"595-597 E Kossuth Street, Columbus, OH, 43206",Austin Steed,614-531-5455
311 Clinton Street,"311 Clinton Street, Newark, OH, 43055",Jeffery Roelle,602-374-0968
200-202 N Harris Avenue,"200-202 N Harris Avenue, Columbus, OH, 43204",Andrew Myers,614-554-1671
1614 E Whittier Street,"1614 E Whittier Street, Columbus, OH, 43206",Travis Marko,740-827-9786
1350 Dennison Avenue,"1350-1350 1/2 Dennison Avenue, Columbus, OH, 43201",Lee Ritchie,614-595-0732
87-89 Euclid Avenue,"87-89 Euclid Avenue, Columbus, OH, 43201",Courtney Eaglin,614-746-0304
1512 Glenn Avenue,"1512 Glenn Avenue, Columbus, OH, 43212",Sheryl Reitter,No Phone Number Available
126 W Tulane Road,"126 W Tulane Rd, Columbus, OH, 43202",Judy Minister,614-325-8815
1775 Stelzer Road,"1775 Stelzer Road, Columbus, OH, 43219",Rick Davis,740-400-9950
94 W. Tulane Road,"94 W Tulane Rd, Columbus, OH, 43202",Judy Minister,614-325-8815
1480 Wellness Drive,"1480 Wellness Drive, Marion, OH, 43302",Thomas Trigg,614-537-3645
"1906 Lexington Ave, Lorain, OH 44052","1906 Lexington Ave, Lorain, OH, 44052",Matthew Klein,216-785-2345
471 S terrace Avenue,"471 S terrace Avenue, Columbus, OH, 43204",Jeffrey Jonas,614-725-8835
1101-1103 S Ohio Avenue,"1101-1103 S Ohio Avenue, Columbus, OH, 43206",Hayes Borders,800-746-9464
Hasler Lane Portfolio,"6603-6605 Hasler Ln, Cincinnati, OH, 45216",Brian Jackson,513-620-5968
348-350 Pearl Street,"348-350 Pearl Street, Marion, OH, 43302",John Massey,740-361-3889
1418-1422 Miller Avenue,"1418-1422 Miller Avenue, Columbus, OH, 43206",Leslie Nelson,704-389-3969
775 Bennett Street,"775 Bennett Street, Marion, OH, 43302",Tyler Griffith,740-404-4292
"Hunting Cabin, Mobile Home and RV Hook Up on 2.47 Acres","1011 Lee Hollow Rd, Chillicothe, OH, 45601",Michelle Demopolis,740-602-0126
2318-2320 Cleveland Avenue,"2318-2320 Cleveland Avenue, Columbus, OH, 43211",Brian Farris,614-282-2097
209 N James Road,"209 N James Road, Columbus, OH, 43213",Nicole MacLellan,614-255-5588
6-Unit Multifamily Property | For Sale,"1801 Lang St, Cincinnati, OH, 45202",Tryfon Christoforou,513-745-9333
364 Blaine Avenue,"364 Blaine Avenue, Marion, OH, 43302",Corinne Large,740-341-9464
Elmwood Place,"6011 Vine St, Cincinnati, OH, 45216",Jon Bowling,513-325-2171
168 N Sylvan Avenue,"168 N Sylvan Avenue, Columbus, OH, 43204",Trent Sky,614-917-7800
1330 Xenia Avenue,"1330 Xenia Avenue, Dayton, OH, 45410",Jennifer Wernert,614-255-5588
330 E Wheeling Street,"330 E Wheeling Street, Lancaster, OH, 43130",Diane Todd,614-570-0803
2730 Sullivant Avenue,"2730 Sullivant Avenue, Columbus, OH, 43204",Zeke Liston,614-665-5793
0 E Copeland Road,"0 E Copeland Road, Stewart, OH, 45778",Rayna Morgan,614-218-6704
Over the Moon Pub & Pizza,"170 Front St., Marietta, OH, 45750",Bob Wright (Broker),304-424-6677
104-106 E Lakeview Avenue,"104-106 E Lakeview Avenue, Columbus, OH, 43202",Judy Minister,614-325-8815
2513 Indianola Avenue,"2513 Indianola Avenue, Columbus, OH, 43202",Thomas Buoni,614-929-3372
"Cleveland, OH | 12 Property Portfolio | 14.36% Cap Rate","3908 Woburn Ave, Cleveland, OH, 44109",Anthony Takacs,440-567-8047
1361-1363 E 18th Avenue,"1361-1363 E 18th Avenue, Columbus, OH, 43211",Zeke Liston,614-665-5793
Price Hill Money Maker,"1671 1st Ave, Cincinnati, OH, 45205",J J Harrison,513-325-4403
867-871 Delaware Avenue,"867-871 Delaware Avenue, Columbus, OH, 43215",Glen Whitten,419-790-3106
63 N 4th Street,"63 N 4th Street, Newark, OH, 43055",Daulton Albanese,740-215-9119
159-166 Walnut Terrace,"159-166 Walnut Terrace, Akron, OH, 44303",Lisa Mazzola,330-673-3400
1471 E Broad Street,"1471 E Broad Street, Columbus, OH, 43205",Darryl Isabel,614-374-3108
5269 N Bank Road,"5269 N Bank Road, Buckeye Lake, OH, 43008",Greg Hart,614-771-7400
13223 Pleasant Valley Road,"13223 Pleasant Valley Road, Chillicothe, OH, 45601",Cheryl Brown Wynn,740-649-0574
4100 Cleveland Ave NW,"4100 Cleveland Ave NW, Canton, OH, 44709",Beth Miller,330-268-3757
4094 E Main Street,"4094 E Main Street, Columbus, OH, 43213",Wendy Esker,614-554-7795
563 S Dawson Avenue,"563 S Dawson Avenue, Columbus, OH, 43209",Owen Heisey,614-397-0141
Gaslight Clifton Apartments,"877 Ludlow Ave, Cincinnati, OH, 45220",Ali Abdur-Rahman,513-549-5226
256 Rumsey Road,"256 Rumsey Road, Columbus, OH, 43207",Justin Hazley,No Phone Number Available
189-191 Dana Avenue,"189-191 Dana Avenue, Columbus, OH, 43223",Brandon Goldsmith,614-963-3340
601 City Park Avenue,"601 City Park Avenue, Columbus, OH, 43206",Brittany Hampton,No Phone Number Available
1544 Granville Street,"1544 Granville Street, Columbus, OH, 43203",Steven Wilson,248-294-7850
"1300 Walnut St, Coshocton, OH 43812","1300 Walnut St, Coshocton, OH, 43812",Doug Wilson,614-206-3881
1244 -1246 Summit Street,"1244 -1246 Summit Street, Columbus, OH, 43201",Jill Fergus,614-296-6789
Cleveland Road Apartments,"620 Cleveland Rd E, Huron, OH, 44839",Alanna Gomez,419-239-1061
960 S Ohio Avenue,"960 S Ohio Avenue, Columbus, OH, 43206",Elizabeth Greulich,No Phone Number Available
3736 Navarre Avenue,"3736 Navarre Avenue, Oregon, OH, 43616",William Fristo,419-466-6283
"3584 E 151st St, Cleveland, OH 44120","3584 E 151st St, Cleveland, OH, 44120",Jesse Kracht,440-212-5656
1125 E 20th Avenue,"1125 E 20th Avenue, Columbus, OH, 43211",Corey Barnes,614-589-1501
885 Mt Vernon Avenue,"885 Mt Vernon Avenue, Marion, OH, 43302",Denise Fate,614-623-9855
2822 E 5th Avenue,"2822 E 5th Avenue, Columbus, OH, 43219",Lee Ritchie,614-595-0732
73-75 E Markison Avenue,"73-75 E Markison Avenue, Columbus, OH, 43207",Jonathan Lorenz,614-517-4590
Guernsey & Harrison County Multi-Family Portfolio County,"1109 Carlisle Ave, Cambridge, OH, 43725",Doug Wilson,614-206-3881
229 W Main Street,"229 W Main Street, Newark, OH, 43055",Justin Schone,614-314-2025
94 W Tulane Road,"94 W Tulane Road, Columbus, OH, 43202",Judy Minister,614-325-8815
1047 E 21st Avenue,"1047 E 21st Avenue, Columbus, OH, 43211",Drey Thompson,614-778-6468
1154 S High Street,"1154 S High Street, Columbus, OH, 43206",Victoria Rossi,614-871-0808
415 Nace Avenue,"415 Nace Avenue, Columbus, OH, 43223",Zeke Liston,614-665-5793
243 N James Road,"243 N James Road, Columbus, OH, 43213",Nicole MacLellan,614-255-5588
480-482 E Morrill Avenue,"480-482 E Morrill Avenue, Columbus, OH, 43207",Kristy Brown,614-255-5588
2390 Hoover Road,"2390 Hoover Road, Grove City, OH, 43123",Jim Spiegel,No Phone Number Available
229-231 E Kelso Road,"229-231 E Kelso Road, Columbus, OH, 43202",Jonathan Schick,614-406-8865
148-150 Midland Avenue,"148-150 Midland Avenue, Columbus, OH, 43223",Drey Thompson,614-778-6468
830-834 Oak Street,"830-834 Oak Street, Columbus, OH, 43205",Michael Casey,614-478-2121
203-205 Lawrence Street,"203-205 Lawrence Street, Newark, OH, 43055",Andrew Guanciale,740-403-6444
776 S 22nd Street,"776 S 22nd Street, Columbus, OH, 43206",Charles Scheiderer,800-746-9464
1038 Lockbourne Road,"1038 Lockbourne Road, Columbus, OH, 43206",Jake Bluvstein,614-531-1365
0 Beaver,"0 Beaver, Jackson, OH, 45640",Jordan Silcott,614-530-9448
827 Market Street,"827 Market Street, Zanesville, OH, 43701",Diana Hall,740-334-8217
2423 Stelzer Road,"2423 Stelzer Road, Columbus, OH, 43219",Jean Whitaker-Gauerke,No Phone Number Available
62 S Eureka Avenue,"62 S Eureka Avenue, Columbus, OH, 43204",Justin Hazley,No Phone Number Available
2905 Alms,"2904 Alms Pl, Cincinnati, OH, 45206","Shawn Gilreath, MAI",513-312-9008
1200 W Vine Street,"1200 W Vine Street, Mount Vernon, OH, 43050",Heather Kamann,614-255-5588
0 Upper Valley Pike,"0 Upper Valley Pike, Springfield, OH, 45504",Jeff Horme,937-605-4645
11450 Main Street,"11450 Main Street, Stoutsville, OH, 43154",Cathleen Campbell,740-466-5967
3250 E 49th Street,"3250 E 49th Street, Cleveland, OH, 44127",Katie Middendorf,330-697-5411
776-778 Gibbard Avenue,"776-778 Gibbard Avenue, Columbus, OH, 43201",Shawn Hageman,614-582-8970
2423 Stelzer Road,"2423 Stelzer Road, Columbus, OH, 43219",Jean Whitaker-Gauerke,No Phone Number Available
"3990 E 89th St, Cleveland, OH 44105","3990 E 89th St, cleveland, OH, 44105",Robert Cole Sr,440-241-5221
Buckeye Apartments,"11202 Buckeye Rd, Cleveland, OH, 44104",Jennifer Webb,440-785-8121
2928 Erie Avenue,"2928 W Erie Avenue, Lorain, OH, 44053",Tamara Adams,740-654-5552
394-396 E Mithoff Street,"394-396 E Mithoff Street, Columbus, OH, 43206",Kaleigh Chatfield,614-403-1499
1339 Mooberry Street,"1339 Mooberry Street, Columbus, OH, 43205",Jaysen Barlow,614-255-5588
497 E Oakland Avenue,"497 E Oakland Avenue, Columbus, OH, 43202",Drey Thompson,614-778-6468
202 Gay Street,"202 Gay Street, Plain City, OH, 43064",Ronald Winn,614-402-1499
0 Refugee Road SW,"0 Refugee Road SW, Etna, OH, 43062",Eric Brunney,614-975-5826
2499 Professor Avenue,"2499 Professor Avenue, Cleveland, OH, 44113",Lauren Lucas,614-795-8822
7944 Morse Rd,"7944 Morse Road, New Albany, OH, 43054",Dan Miller,614-506-0066
715 W Chestnut,"715 W Chestnut, Oxford, OH, 45056",Ken Thacker,513-615-8970
1366 E 17th Avenue,"1366 E 17th Avenue, Columbus, OH, 43211",Jeffrey Jonas,614-725-8835
Glendale Avenue,"3015 Glendale Ave, Toledo, OH, 43614",Paul J. DiVincenzo,440-382-5700
708 W Chestnut Street,"708 W Chestnut Street, Mount Vernon, OH, 43050",Joe Curry,740-485-2100
156 Zanesville Avenue,"156 Zanesville Avenue, Logan, OH, 43138",Lory Kim,614-570-1352
108-110 S Main Street,"108-110 S Main Street, Pleasantville, OH, 43148",Jennifer Wernert,614-255-5588
516-518 S Champion Avenue,"516-518 S Champion Avenue, Columbus, OH, 43205",Yolanda Bynum,No Phone Number Available
204 E Blake Avenue,"204 E Blake Avenue, Columbus, OH, 43202",Sean Carpenter,614-989-2277
104 E Main Street,"104 E Main Street, Somerset, OH, 43783",William Fodor,740-501-0236
336 W Main Street,"336 W Main Street, Newark, OH, 43055",Robert Kiger,614-316-2870
506 Harter Avenue,"506 Harter Avenue, Mansfield, OH, 44907",Nicholas Chalton,614-315-8029
550-552 E Beck Street,"550-552 E Beck Street, Columbus, OH, 43206",Brooks Anderson,614-266-6439
"12526 Union Ave, Cleveland, OH 44105","12526 Union Ave, Cleveland, OH, 44105",carly sablotny,440-521-1704
0 Keny Boulevard,"0 Keny Boulevard, London, OH, 43140",Rodney Bennett,740-837-0377
831 Lilley Avenue,"831 Lilley Avenue, Columbus, OH, 43205",Katherine Niemet,740-816-1423
241 Sexton Street,"241 Sexton Street, Struthers, OH, 44471",Michelle Demopolis,740-602-0126
109 E Williams Avenue,"109 E Williams Avenue, Bellefontaine, OH, 43311",Charles Scheiderer,800-746-9464
1258 E Oak Street,"1258 E Oak Street, Columbus, OH, 43205",Michael Tarpoff,614-323-2478
"3812 Archwood Ave, Cleveland, OH 44109","3812 Archwood Ave, Cleveland, OH, 44109",Robert Ross,216-392-6168
10000 E Copeland Road,"10000 E Copeland Road, Stewart, OH, 45778",Rayna Morgan,614-218-6704
201 W Auburn Avenue,"201 W Auburn Avenue, Bellefontaine, OH, 43311",Logan Cox,937-935-0058
"Marietta, OH Storage Units","741 1/2 Greene St, Marietta, OH, 45750",Jesse Joseph,740-525-3533
22 Fairlawn Avenue,"22 Fairlawn Avenue, Glouster, OH, 45732",Ally Rapp Lee,740-590-8998
126 W Tulane Road,"126 W Tulane Road, Columbus, OH, 43202",Judy Minister,614-325-8815
955 S High Street,"955 S High Street, Columbus, OH, 43206",Ajay Pandya,614-209-2261
641 N Walnut Street,"641 N Walnut Street, Logan, OH, 43138",Lory Kim,614-570-1352
431-433 E 14th Avenue,"431-433 E 14th Avenue, Columbus, OH, 43201",Zeke Liston,614-665-5793
2540-2542 Steele Avenue,"2540-2542 Steele Avenue, Columbus, OH, 43204",Scott Allen,614-698-1227
118 W Tulane Road,"118 W Tulane Road, Columbus, OH, 43202",Judy Minister,614-325-8815
660/682 N Millborne Road,"660/682 N Millborne Road, Wooster, OH, 44691",Darci Thomas,740-507-7452
13832 Fancher Road,"13832 Fancher Road, Johnstown, OH, 43031",Michael Riley,614-506-9197
1167 Franklin Avenue,"1167 Franklin Avenue, Columbus, OH, 43205",Kaleigh Chatfield,614-403-1499
723-725 S Chesterfield Road,"723-725 S Chesterfield Road, Columbus, OH, 43209",Matan Gutwaks,201-406-0860
469 N Prospect Street,"469 N Prospect Street, Marion, OH, 43302",Glen Whitten,419-790-3106
9254 Olde 8 Rd,"9254 Olde 8 Rd, Northfield, OH, 44067",Jeremy Bates,216-299-8799
1715-1717 S 4th Street,"1715-1717 S 4th Street, Columbus, OH, 43207",Mike Laemmle,614-312-0844
South St Apartments,"394 E South St, Akron, OH, 44311",Jon Caiazza,330-309-4766
90 Hurlburt Ave.,"90 Hurlburt Ave., Akron, OH, 44303",Katie Middendorf,330-697-5411
5117-5129 Lewis Avenue,"5117-5129 Lewis Avenue, Toledo, OH, 43612",Rob Keleghan,419-249-6323
32 Orel Avenue,"32 Orel Avenue, Columbus, OH, 43204",Elton Davis,614-537-7827
1630 N Pascal Road,"1630 N Pascal Road, Malta, OH, 43758",Gloria Henry,614-579-8889
4031 Hamilton Ave,"4031 Hamilton Ave, Cincinnati, OH, 45223",Joshua Rothstein,513-268-4453
1290 Mt Vernon Avenue,"1290 Mt Vernon Avenue, Columbus, OH, 43203",Rudy Stefanitsis,614-255-5588
1319 Ashland Rd,"1319 Ashland Rd, Mansfield, OH, 44905",Peter Peterson,419-566-8637
756 N Penn Avenue,"756 N Penn Avenue, Wellston, OH, 45692",Kelly Wiley,740-577-3795
162-164 N Sylvan Avenue,"162-164 N Sylvan Avenue, Columbus, OH, 43204",Trent Sky,614-917-7800
538-540 Seymour Avenue,"538-540 Seymour Avenue, Columbus, OH, 43205",Ranine Ailabouni,No Phone Number Available
132 Halliday Way,"132 Halliday Way, Washington Court House, OH, 43160",Amy Davis,937-402-0803
5628 OH-7,"5628 OH-7, Andover, OH, 44003",Shawni Marich,440-812-9493
1655 Mooberry Street,"1655 Mooberry Street, Columbus, OH, 43205",Columbus House Team,614-255-5588
0 Columbus Avenue,"0 Columbus Avenue, Washington Court House, OH, 43160",Steve Beaver,614-774-5692
Mandy's Lounge,"4703 Pearl Rd, Cleveland, OH, 44109",Lawrence Borosh,440-843-8088
169 E Arcadia Avenue,"169 E Arcadia Avenue, Columbus, OH, 43202",Shawn Hageman,614-582-8970
2383 Hiawatha Park Drive,"2383 Hiawatha Park Drive, Columbus, OH, 43211",Eva Hockenberry,704-859-2176
810-812 E 3rd Avenue,"810-812 E 3rd Avenue, Columbus, OH, 43201",Leslie Nelson,704-389-3969
1060-1062 Linwood Avenue,"1060-1062 Linwood Avenue, Columbus, OH, 43206",Michael Casey,614-478-2121
447&449 Main,"447&449 Main, St, Lima, OH, 45801",Judy Dickman,419-234-5961
1151/1153 Heyl Avenue,"1151/1153 Heyl Avenue, Columbus, OH, 43206",Travis Marko,740-827-9786
824 Oak Street,"824 Oak Street, Columbus, OH, 43205",Michael Casey,614-478-2121
0 Hobart Avenue,"0 Hobart Avenue, Logan, OH, 43138",Kyle Dilley,740-215-2407
0 Olive Street,"0 Olive Street, London, OH, 43140",Liz Finchum,No Phone Number Available
401 Stoddart Avenue,"401 Stoddart Avenue, Columbus, OH, 43205",Bill Haupt,614-255-5588
650 Chestnut Street,"650 Chestnut Street, Marysville, OH, 43040",Jim Wimmers,614-255-5588
32 Forry Street,"32 Forry Street, Newark, OH, 43055",Nancy Antwi,614-705-5838
241-243 Sexton Street,"241-243 Sexton Street, Struthers, OH, 44471",Michelle Demopolis,740-602-0126
1306-1308 Atcheson Street,"1306-1308 Atcheson Street, Columbus, OH, 43203",Kimberlee McClellan,800-933-1991
743 Campbell Avenue,"743 Campbell Avenue, Columbus, OH, 43222",Matt Ward,614-805-2231
69-69.5 Chicago Avenue,"69-69.5 Chicago Avenue, Columbus, OH, 43222",Burt Crimmel,614-778-2766
934-936 Ebner St.,"934-936 Ebner St, Columbus, OH, 43206",Vutech & Ruff,614-255-0600
0 E Copeland Road,"0 E Copeland Road, Stewart, OH, 45778",Rayna Morgan,614-218-6704
34 X 44 METAL POLE BARN ZONED COMMERCIAL WAREHOUSE,"170 S Perry St, Lima, OH, 45804",Hunter Joseph,419-296-5126
3288 W 52nd St,"3288 W 52nd St, Cleveland, OH, 44102",April Pillar,440-572-3100
1321 Studer Avenue,"1321 Studer Avenue, Columbus, OH, 43206",Elizabeth Schottle,614-323-1322
78-80 Latta Avenue,"78-80 Latta Avenue, Columbus, OH, 43205",Brandi Wade,614-946-6236
1225-1227 S Champion Avenue,"1225-1227 S Champion Avenue, Columbus, OH, 43206",Andrew Myers,614-554-1671
869 Delaware Avenue,"869 Delaware Avenue, Columbus, OH, 43215",Glen Whitten,419-790-3106
69-71 E 1st Avenue,"69-71 E 1st Avenue, Columbus, OH, 43201",Zeke Liston,614-665-5793
1273-1275 E 18th Avenue,"1273-1275 E 18th Avenue, Columbus, OH, 43211",Matthew Piper,614-406-5302
212 S Yale Avenue,"212 S Yale Avenue, Columbus, OH, 43222",Brian Stokes,614-255-5588
2389 Hiawatha Park Drive,"2389 Hiawatha Park Drive, Columbus, OH, 43211",Eva Hockenberry,704-859-2176
220 Parkwood Avenue,"220 Parkwood Avenue, Columbus, OH, 43203",Brittany Eddy,614-625-2831
"3917 Clybourne Ave, Cleveland, OH 44109","3917 Clybourne Ave, Cleveland, OH, 44109",Hanna Bhuller,216-299-9955
32530 Kelly Road,"32530 Kelly Road, Ray, OH, 45672",Michelle Karshner,740-649-8763
307-309 Wilson Avenue,"307-309 Wilson Avenue, Columbus, OH, 43205",Brianne Bahl,614-585-9020
"208 W 29th St, Lorain, OH 44055","208 W 29th St, Lorain, OH, 44055",Matthew Klein,216-785-2345
3456-3458 Race Street,"3456-3458 Race Street, Columbus, OH, 43204",John Saxton,614-561-1200
2100 Aberdeen Avenue,"2100 Aberdeen Avenue, Columbus, OH, 43211",Hasina Nelson,614-743-1884
464-466 N Garfield Avenue,"464-466 N Garfield Avenue, Columbus, OH, 43203",Jenna Andrews,614-424-1289
27 Smith Place,"27 Smith Place, Columbus, OH, 43201",Sean O'Neil,614-261-6767
1410 Indianola Avenue,"1410 Indianola Avenue, Columbus, OH, 43201",Matthew Brown,614-519-8689
1105 State Street,"1105 State Street, Steubenville, OH, 43952",Steven Wilson,248-294-7850
