Building Name,Address,Broker,Broker Phone
15311 Vantage Parkway,"15311 Vantage Pkwy E, Houston, TX, 77032",Amit Mehta,832-607-1579
CONTEMPO,"2508 Southmore Blvd, Houston, TX, 77004",Tom Wilkinson,713-355-4646
The Eagle Ford Crossings,"113 American Dr, Cotulla, TX, 78014",Greg Jones,210-389-1282
5 Home Portfolio| 20th St & Ave L 1/2,"1919 Ave L 1/2, Huntsville, TX, 77340","JC Hearn CCIM, ALC, RENE",936-295-2500
Bluebonnet Rd & Hwy 183 S,"TBD Bluebonnet Rd, Lockhart, TX, 78644",Patrick Davis,512-376-9903
399 Seals Creek,"399 Seals Creek Rd, Lockhart, TX, 78644",Land Unlimited,512-729-7139
"Old Texas Bunkhouse | 3402 Goodnight Blvd, Wills Point, TX","3402 Goodnight Blvd, Wills Point, TX, 75169",Kevin Weable,972-845-1663
Unrestricted - Family Living or Commercial Potential,"22321 Mossy Oaks Rd, Spring, TX, 77389","Adam Olsen, CCIM",713-614-2670
Dickson Hardware and Furniture Store Company,"201 E Chambers St, Cleburne, TX, 76031",Jennifer Franke,817-808-0179
Quiet Oaks RV Park,"13129 FM 346, Bullard, TX, 75757",Brad Dorsey,972-755-5172
2815 Church Street Apartments,"2815 Church St, Galveston, TX, 77550",Anthony Abbey,281-407-1886
18 Acres - 11502 Forbes Rd,"11502 Forbes Rd, Houston, TX, 77075",Glenn Dickerson,281-477-4384
3002 PASADENA BLVD,"3002 Pasadena Blvd, Pasadena, TX, 77503",Patrick Graham,281-645-6151
La Casita - El Paso,"8700 Norton St, El Paso, TX, 79904",Amariah Olson,910-262-7226
927 W Formosa,"927 W Formosa Blvd, San Antonio, TX, 78221",Sterling Williams,210-569-9008
7107 & 7109 Belgold Street,"7107 & 7109 BELGOLD STREET, Houston, TX, 77066",Justin Clark,713-322-2200
Grogan’s Gate Professional Center Suite 7200,"350 Nursery Rd, Spring, TX, 77380",Richard Foulkes,281-363-2845
106 W Corral Street,"106 W Corral Street, South Padre Island, TX, 78597",Jaime Lee Gonzalez,956-599-8400
MORSTOR Storage,"120 Deer Meadow Blvd, Cibolo, TX, 78108",Jon Danklefs,210-343-7838
Beltway Storage,"11711 C E King Pkwy, Houston, TX, 77044",Bill Bellomy,832-623-1690
Rare - Mid Mod Office / Live Work,"1953 Richmond Ave., Houston, TX, 77098",Loren Miner,626-826-5906
3.4± AC Mixed-Use Development Site,"1135 Gunter St, Austin, TX, 78702",Stephen Madura,847-504-2478
203 DANNA LN,"203 Danna Ln, Houston, TX, 77009",Patrick Graham,281-645-6151
The Kress Building,"604 Main St, Fort Worth, TX, 76102","Joe Santelli, CCIM",972-755-5282
15 Wildflower Trail,"15 Wildflower Trail, Round Rock, TX, 78664",Robert Fischer,512-531-2888
DR Amarillo Portfolio,"1613 S Polk St, Amarillo, TX, 79102",Ryan Quaid,214-253-4660
Chaparral House Apartments,"500 S Main Ave, Denver City, TX, 79323",Daniel Chastain,806-577-0293
771 Olive Branch,"771 Olive Branch Rd, Brock, TX, 76087",lane Cooper,817-441-4000
00 Kennedy Avenue,"00 Kennedy Avenue, McAllen, TX, 78501",Marc Moran,956-784-9874
Trails on Treadway,"3910 Treadway Rd, Beaumont, TX, 77706",Nico Bianchi,214-726-5175
NOTE for sale- 11 Multi Family and Branded Hotel TX,"1000 Texas St, Houston, TX, 77002","Majid Radaei, MBA CRE Advisor(Hotel, Multi Family)",818-334-2111
1409 W Woodlawn Ave,"1409 W Woodlawn Ave, San Antonio, TX, 78201",Jessie Bienvenu,210-550-4440
"Better Storage - Corpus Christi, TX","5849 Holly Rd, Corpus Christi, TX, 78412",Zachary Urow,201-572-4021
VILLA DE LA MINA,"1 Villa De La Mina Rd, Terlingua, TX, 79852",Thomas Johnston,432-688-8200
Country Village Apartments,"5776 Daniel Dr, Beaumont, TX, 77705",Patrick Strake,512-906-8393
Loop # 499 13th Street,"Loop # 499 13th Street, Harlingen, TX, 78550",Nehemias Prado,956-748-8748
"12-Unit Multi-Family Portfolio - Houston, TX","4948 Polk Street, Houston, TX, 77023",Andrew Ackerman,770-626-0445
5280 Uecker Rd,"5280 Uecker Rd, San Antonio, TX, 78220",Uri Uriah,830-600-5263
1911 Madison Apartments,"1911 S Madison St, Amarillo, TX, 79109",Josh Langham,806-392-9912
Wirth Business Park,"12306 Wirth Dr, Manchaca, TX, 78652",Lezlie Tram Le,512-490-6666
West Montgomery Wetland Mitigation Bank,"Mostyn Lake Dr, Magnolia, TX, 77354",Logan Ingram,501-388-5444
Magnolia Condominium Townhomes,"313 Mill St, San Marcos, TX, 78666",Bryan McMurrey,512-314-3971
124 Highway frontage Acres in Central Texas,"201 S FM 116, Gatesville, TX, 76528",Nate Richardson,970-201-7637
975 Woodrow St,"975 Woodrow Ave, Beaumont, TX, 77705",Jacob Kahn,334-604-3856
"87+/- Townhome Lots (Paper or Finished) Mansfield, TX","962 S Mitchell Rd, Mansfield, TX, 76063","Jordan Cortez, CCIM",214-556-1951
Hubbard Storage,"3401 State Hwy 31 W, Hubbard, TX, 76648",Bill Bellomy,832-623-1690
"Square Space Self Storage - Livingston, TX","1904 N Washington Ave, Livingston, TX, 77351",Frank DeSalvo,813-345-5876
"4905 Kashmere St Houston, TX","4905 Kashmere St, Houston, TX, 77026",Chris Abel,281-552-8423
Self Storage Chappell Hill,"8775 Hwy 290 E, Chappell Hill, TX, 77426",Jennifer Dunkin,979-922-5544
38.461 Acres of Multi-Family Land Near Maximus Street,"Maximus St, Waco, TX, 76712",Brad Harrell,254-870-0050
The Flats at Medical District,"2202 Mail Ave, Dallas, TX, 75235",Matteo Faeth,469-554-0430
5ac on McCabe,"McCabe Rd, La Porte, TX, 77571",Zach Peters,281-868-9526
Village Condos,"2101 W Beauregard Ave, San Angelo, TX, 76901",Greg Brownd,806-777-4459
Agave Courtyard,"5249 Wren Ave, El Paso, TX, 79924",Andrew Mueller,469-518-5033
Harlingen Convention Center Land,"621 US-77 Frontage Rd, Harlingen, TX, 78550",Eric Ledé,956-223-0586
Commercial / RV Land - 7.8 Acres,"3005 Laguna Shores Rd, Corpus Christi, TX, 78418",Steven Saules,361-905-5000
24 Unit Self Storage Facility in Iowa Park,"1209 Johnson Rd, Iowa Park, TX, 76367",Shawn Terrel,816-945-7741
Jefferson Square Apartments,"5000 Pease St, Houston, TX, 77023",Will Garrison,713-452-4253
42 Unit Self Storage Facility and Land Parcel,"520 W Bryan Ave, Electra, TX, 76360",Shawn Terrel,816-945-7741
"80 Sorters Mcclellan Rd, Kingwood, TX 77339","80 Sorters McClellan Rd, Houston, TX, 77339",Paige Houston,713-855-7907
8133 W 7th Street,"8133 W 7th Street, Texarkana, TX, 75501",Bryson Swiggart,817-832-4273
"601 Shearer Rd, Bulverde","601 Shearer Rd, Bulverde, TX, 78163",Sara Moore,210-870-0309
Truxillo St Airbnb,"2618 Truxillo St, Houston, TX, 77004",Loren Miner,626-826-5906
55 Acres I-35 & Surrey Ridge,"I 35 N Frontage Rd, Robinson, TX, 76706",Daryl Weems,254-723-1248
Jackson & Sunset MH & RV Parks,"2300 Cedar St, Hondo, TX, 78861",Enon Winkler,407-900-9986
SWC Highway 287 and Hwy 67 Midlothian TX,"975 S State Highway 67, Midlothian, TX, 76065",Thomas Washington,972-849-6947
A&W Storage Solutions,"1957 E Oak St, Goliad, TX, 77963",Jon Danklefs,210-343-7838
The Preserve At Candlemeadow,"6010 Shashi Pl, San Antonio, TX, 78244",Scott Malouff,210-289-4949
00 Fm 511,"00 Fm 511, Brownsville, TX, 78521",Nicolas Rodriguez,956-561-0377
Canyon City Grill - Canyon Lake,"14601 FM306, Canyon Lake, TX, 78133",Jordan Sibley,970-471-4750
Cheshire Gardens & Lynridge Apartments,"2121 W William Cannon Dr, Austin, TX, 78745",Sally Burns,512-993-0842
3300 Yorktown (34-Unit Condominium),"3300 Yorktown St, Houston, TX, 77056",Andre Azizi,281-955-3888
"Former Assisted Living Center | Garland, TX","3450 Wagon Wheel Rd, Garland, TX, 75044",Brian Brisky,612-413-4200
South Shore Resort,"1504 Ranch Rd 261, Buchanan Dam, TX, 78609",Jason James,325-248-0818
1312 Larkspur dr,"1312 Larkspur Dr, Richardson, TX, 75081",Oren Stephen,407-777-3133
Kelly Lane and Weiss Lane,"Kelly Ln, Pflugerville, TX, 78660",Brody Farris,832-526-5489
Nedlaw Duplex Community,"S Keller Rd, Mineral Wells, TX, 76067",Becky Hanley,817-613-7020
Snack and Tackle,"5102 Knickerbocker Rd, San Angelo, TX, 76904",Steve Morris,325-656-3504
Lookout Road 9.1 Acres near IKEA,"Lookout Rd, Live Oak, TX, 78233",Will Curtis,210-201-5444
NWC Bulverde Road at Loop 1604,"17627 Overlook Loop, San Antonio, TX, 78259",Andrew Bagnall,210-323-6902
3130 Bowser Rd,"3130 Bowser Rd, Fulshear, TX, 77441",Corby Callaway,281-734-6725
"Lakefront Motel, RV Park & Gas Station Offered at a 10% cap!","3035 TX-154, Quitman, TX, 75783",Carrie Sieger,262-812-6420
Palm Square,"1402 E St Johns Ave, Austin, TX, 78752",James Latimer,310-748-2225
Mixed Use-5 Unrestricted Acres-Income Producing as Developed,"4309 Young St, Pasadena, TX, 77504",Donna Winfrey,713-377-6166
30 Acre Development Site in Waco,"1401 Lake Shore Dr, Waco, TX, 76708",Brad Wetzel,254-709-9703
Hondo & D'Hanis Income Investments,"3002 Avenue E, Hondo, TX, 78861","Harold ""Butch"" Galm",830-931-0900
1031 1033 & 1035 West 17th St,"1031 W 17th St, Houston, TX, 77008",Glenn Dickerson,281-477-4384
Luxury Multifamily Development Opportunity on SPI,"8416 Main St, South Padre Island, TX, 78597",Louie Tijerina,956-455-7807
South Tyler Condominiums,"1212 Centennial Trail, Tyler, TX, 75703",Aaron Uncapher,903-534-1200
"14702 State Hwy 155, Ore City, TX 75683","14702 State Hwy 155, Ore City, TX, 75683",Scott Nolan,903-738-5636
Wipprecht Plaza,"3805 Wipprecht St, Houston, TX, 77026",Scott Lunine,713-275-9602
3802 NASA Road 1,"3802 NASA Road 1, Seabrook, TX, 77586",Kyle Heffron,210-848-3312
Bell County Veterinary Hospital,"1005 E 6th Ave, Belton, TX, 76513",Joe Golden,512-585-6816
Moran Ranch Commercial Reserves,"Interstate 45 & FM-1097, Willis, TX, 77378",Clay Graham,713-826-8313
10 ACRE Retail Development. Multiple Pad Sites. 60k+ VPD,"1250 W Green Oaks Blvd, Arlington, TX, 76013",Jared Westmoreland,972-841-2417
Tract IV Concord Hills and Los Presidentes,"Concord Hills and Los Presidentes Blvd, Laredo, TX, 78046",Mike Rodriguez,956-286-1926
4710 W Illinois Ave,"4710 W Illinois Ave, Dallas, TX, 75211",Scott Smith,214-720-3663
Houston Third Ward Portfolio - 2.07 Acres,"3229 Hadley St, Houston, TX, 77004",Melissa Abrantes,713-510-3570
Land in Multi Property Auction in Texas,"Co Rd 413, Crowell, TX, 79227",Shawn Terrel,816-945-7741
The Westminster Apartments,"2415 Coulter St, Amarillo, TX, 79121",Greg Brownd,806-777-4459
"11454 Bonney, Conroe","11454 Bonney, Conroe, TX, 77385",Teresa Sartin,281-825-7745
Vic Centre Apartments,"7120 Anderson Blvd, Fort Worth, TX, 76120",Porter Christensen,801-989-2890
6.5 ACRE APARTMENT SITE MANVEL/ALVIN- TEXAS,"Hwy 6, Alvin, TX, 77511",Faye Ausmus,832-563-4157
18935 Van Rd,"18935 Van Rd, Houston, TX, 77049",Joe Tijerina,832-746-0674
2401 S I-35,"2401 S I-35 Frontage Rd, Austin, TX, 78741",Zach Roesinger,512-949-1418
Permian Basin Rental Portfolio,"65 Maverick Dr, Odessa, TX, 79765",Jeremy Wells,806-543-0873
"4306 Avenue B Austin, TX 78751","4306 Avenue B, Austin, TX, 78751",Bryan McMurrey,512-314-3971
NEC I-45 & Patton Street,"2700 & 2770 North Freeway, Houston, TX, 77009",Joshua Sebesta,713-298-1341
Total Electric,"3614 Alice St, Galveston, TX, 77554",Jeremy Douglas,850-591-2090
New Construction Storybook Estates Build to Suit Options,"4010 Clive Ave, Amarillo, TX, 79110",Bobby Tyler,806-676-7709
1030 Guadalupe St,"1030 Guadalupe St, Lockhart, TX, 78644",Land Unlimited,512-729-7139
A-Affordable Storage Portfolio,"2300 FM1187, Crowley, TX, 76036",Jon Danklefs,210-343-7838
SELLER FINANCING AVAILABLE! 8-Unit Multi-Family Investment,"6420 Conley St, Houston, TX, 77021","Adam Olsen, CCIM",713-614-2670
East Texas Apartment Complex Portfolio,"645 Canada St, Jacksonville, TX, 75766",Matthew Marshall,903-581-3737
2213 W 34th St,"2213 W 34th St, Houston, TX, 77018",Kyle Fischer,281-627-0834
Gulf Breeze Boat and RV Storage,"101 N 12th St, Fulton, TX, 78358",Steven Saules,361-905-5000
Guadalupe River Outdoor Hospitality Property & Business,"7308 River Rd, New Braunfels, TX, 78132",Landan Dory,512-222-6826
Automotive facility for self,"7215 N Shepherd Dr, Houston, TX, 77091",Frank Tajgardoun,713-542-6412
BRUECHNER ANIMAL HOSPITAL,"1414 N Jefferson Ave, Mount Pleasant, TX, 75455",Jennifer Hageman,469-682-8761
"Stor-it Storage in 605 S Bosque St at Whitney, Texas 76692","605 S Bosque St, Whitney, TX, 76692",Brad Harrell,254-870-0050
Hidden Brook Estates,"17569 County Rd 196, Flint, TX, 75762",Nanci Wright,903-352-3857
4.78 Acres Blanco Road,"19480 Blanco Rd, San Antonio, TX, 78258",Dalton Brieger,210-289-4883
Interstate Highway 35 West,"I-35, West, TX, 76691",Trent Babb,512-710-9072
SELECT OPPORTUNITY AWAITS,"11246 County Rd 418, Grandview, TX, 76050",John McMackin,817-992-4423
"6.19-Ac Land For Sale, Hwy 59 & Midline Rd, Cleveland","27286 Midline Rd, Cleveland, TX, 77327",Anne Vickery,281-940-7253
"1.57-Ac 14148 Old Highway 59N, Splendora","14148 Old Hwy 59N, Splendora, TX, 77372",Anne Vickery,281-940-7253
Charleston St Airbnb,"3741 Charleston St, Houston, TX, 77021",Loren Miner,626-826-5906
815 N 15th Place,"815 N 15th Pl, Edinburg, TX, 78541",Cesar Felix,956-648-2918
CubeSmart Self Storage (Managed),"2601 Hilltop Dr, Sherman, TX, 75090",Danny Cunningham,817-932-6141
Castle View RV Park,"9515 FM2657, Kempner, TX, 76539",Justin Beck,512-626-2587
36.34+/- Acre Mixed-Use Site,"Woodlawn Blvd, Denison, TX, 75020","Jordan Cortez, CCIM",214-556-1951
Sinton IOS Facility,"475 Stamy St, Sinton, TX, 78387",Robert Cooper,361-980-6016
Brisa Del Mar,"1927 Ave M 1/2, Galveston, TX, 77550",Kitten Leopold,409-941-0010
"4310 N Main Street, Liberty, TX 77575","4310 N Main St, Liberty, TX, 77575",aqeel virk,281-984-4321
Walburg German Restaurant & Biergarten,"3777 FM972, Walburg, TX, 78673",Julie Downs,512-497-3967
Chihuahua Street Apartments,"901 Chihuahua St, El Paso, TX, 79901",Michael McBroom,915-584-5511
Parkview,"1451 Colquitt Rd, Terrell, TX, 75160",Todd Franks,214-206-9559
501 W San Antonio St,"501 W San Antonio St, Fredericksburg, TX, 78624",Wynne-Smith Horton Real Estate Group,830-928-1919
Hibachi and Sushi,"2970 E Southlake Blvd, Southlake, TX, 76092",mimi tran,817-682-7501
Prime Multifamily Investment for Sale!,"5408 Market St, Houston, TX, 77020",Kevin Riles,281-403-3700
"""Deep Eddy"" Waterfront RV Park","4750 TX-19, Trinity, TX, 75862",Kyle Heffron,210-848-3312
Turtle Creek Duplex Portfolio,"1000 Sparrow Cove, Troy, TX, 76579",Bobby Spradley,254-771-5111
Mynar' Bar,"121 E Oak St, West, TX, 76691","Debi McKamie, Realtor®",254-733-6918
10.98 Acres on I-20 & Ric Williamson,"1806 Old Brock Road, Weatherford, TX, 76088",Jacob Link,817-559-7304
3.89+/- Acres and 15 Buildings,"137 Old San Antonio Rd, Boerne, TX, 78006","Glen Boehm, CCIM",210-213-6886
Triple T RV Resort and Cabins,"3900 Bandera Hwy, Kerrville, TX, 78028",Morgan Cole,281-249-9024
9605 W Hutson Road,"9605 W Hutson Road, Odessa, TX, 79763",Juan Elizondo,No Phone Number Available
Broadstone Apartments,"1501 SW 9th Ave, Amarillo, TX, 79101",Kirk Chudej,806-358-7151
"2nd Gen Early Childhood Care // Irving, TX - Office Medical","9930 Valley Ranch Pkwy W, Irving, TX, 75063",Brandon Hiett,702-826-8263
200 Peggs Place,"200 Peggs Pl, Canyon Lake, TX, 78133",Mark Hampton,830-624-2400
105 E 10th Street,"105 E 10th Street, Mercedes, TX, 78570",Cecilia Olivarez,No Phone Number Available
Sengelmann Hall,"527 N Main St, Schulenburg, TX, 78956",Chip Bubela,979-743-4555
3009 Meadow Lane,"3009 Meadow Lane, Donna, TX, 78537",Adolfo Landa,956-451-1152
Resolution Ranch Academy | Single Tenant Medical Facility,"2274 County Rd 203 Loop, Cameron, TX, 76520",Brian Wine,323-609-4405
Torres Evolution Canyon,"47 Valleyview Rd, Canyon, TX, 79015",Greg Brownd,806-777-4459
706 W 6th St,"706 W 6th St, Taylor, TX, 76574",Scott Haire,214-725-1110
Elysium At Rachel Street,"847 Rachel St, Houston, TX, 77091",Thai Klam,832-875-7301
Crossin Storage,"145 Gray Dr, Livingston, TX, 77351",Gray Griffin,615-812-3293
Eagle's Nest Village RV Park,"2012 Fisher St, Goldthwaite, TX, 76844",Landon Cole,713-773-5567
Boat & RV Storage/RV Park,"11400 Thousand Trails Rd, Willis, TX, 77318",Jennifer Massey,940-595-1230
5721 Spindle Dr,"5721 Spindle Dr, Houston, TX, 77086",Todd Anderson,832-594-2712
763-767-781-785 Ryan Crossing,"763-767-781-785 Ryan Crossing, San Antonio, TX, 78253",Dayton Schrader,210-757-9785
Outside ETJ! Impervious Cover GALORE!,"3411 Ranch Rd 620, Austin, TX, 78734",Tommy Cain,512-517-4429
Texas 23 SFR Package,"1220 N Howard St, San Angelo, TX, 76901",Caleb Boates,325-482-7130
904  Orange St,"904  Orange St, Fredericksburg, TX, 78624",Wynne-Smith Horton Real Estate Group,830-928-1919
Ocean View Lofts,"1009 8th St, Galveston, TX, 77550",Anthony Abbey,281-407-1886
Camppointe Lake Texoma RV Park - Brand New Construction,"21847 FM901, Gordonville, TX, 76245",Carrie Sieger,262-812-6420
11-Bed Assisted Living on Corner Lot by Conroe/I-45/336/105,"302 Conroe Dr, Conroe, TX, 77301",Elgin Wells,713-882-3195
763 Upper Elgin River Road,"763 Upper Elgin River Rd, Elgin, TX, 78621",Land Unlimited,512-729-7139
2709 & 2713 N 30th Street,"2709 & 2713 N 30th Street, McAllen, TX, 78501",David Goldberg,312-912-3724
121 E Highland Blvd,"121 E Highland Blvd, San Antonio, TX, 78210",Loren Polito,830-252-9142
Midland Basin RV Park,"3807 S County Rd 1210, Midland, TX, 79706",Carrie Sieger,262-812-6420
6840 Southridge Dr. - 2 Acres of Prime Development Land,"6840 Southridge Dr, San Antonio, TX, 78238",Shannon Harman,713-478-1962
COTTAGE APARTMENTS AT LIVE OAK,"2300 Live Oak St, Commerce, TX, 75428",Jeffrey Slanker,512-800-4886
"4112-4112 Junius St, Dallas, TX | 100% Occupied 4-Plex","4114 Junius St, Dallas, TX, 75246",Ross Miller,972-772-6025
+/- 9.55 Acres of Land On Interstate 45 Frontage,"0 North Fwy, Houston, TX, 77090",Flavio Beato,832-727-4475
Hollyvale Apartments,"427 Hollyvale Dr, Houston, TX, 77060",Elliott Barzilli,817-932-6124
1034 S Eagle St,"1034 S Eagle St, Fredericksburg, TX, 78624",Wynne-Smith Horton Real Estate Group,830-928-1919
Abilene Multifamily Site,"6310 Butterfield Trail, Abilene, TX, 79606",Ty A. Soto,817-932-6100
1410 S Alamo Road,"1410 S Alamo Road, Alamo, TX, 78516",Cecilia Olivarez,No Phone Number Available
West Pike Weslaco,"West Pike, Weslaco, TX, 78596",Dominique Jimenez,No Phone Number Available
11 Acres for Sale,"411 Springwood Dr, Conroe, TX, 77385",Bill Smith,281-723-3336
CTX Duplex Portfolio,"927 Maplewood Dr, Harker Heights, TX, 76548",Dillon Dewald,817-523-9113
"1.8-Ac Multi Family For Sale, Splendora","25452 Ipes Rd, Splendora, TX, 77372",Anne Vickery,281-940-7253
20-Year Cash Cow Light+Heavy Towing Co. w/ Lot and Facility,"2681 I-30 Frontage Rd, Greenville, TX, 75402",Rocko Bell,814-718-0446
Sunset Grove,"2801 W Sunset Dr, Orange, TX, 77630",Lucas Fertitta,713-301-1154
Waters at Westchase,"11490 Harwin Dr., Houston, TX, 77072",GREA Houston Brokerage,713-587-9606
"6.09+Ac Corner For Sale, Hwy 59 & Antique Ln","00 Hwy 59 & Antique Ln, New Caney, TX, 77357",Anne Vickery,281-940-7253
Enclave at Killeen,"1105 N 18th St, Killeen, TX, 76541",Grant Mobley,512-975-2316
Pine Street Apartments,"14405 Pine St, Santa Fe, TX, 77517",Scott Lunine,713-275-9602
Gilmer Street Apartments,"306 N Gilmer St, Killeen, TX, 76541",Greg Brownd,806-777-4459
Dual Brand Red Roof Inn and Home Townes Studios,"6800 I-40 West, Building A & B, Amarillo, TX, 79106",Bharat Vakil,817-821-1536
San Marcos Portfolio,"103 Smith Ln, San Marcos, TX, 78666","Robert Sherwood, CCIM",512-587-4349
The Court at Oak Forest,"4102 Mangum Rd, Houston, TX, 77092",Lucas Fertitta,713-301-1154
Corsicana TX Newer SFR Rental Portfolio (5-22 units avail),"Skylane Ave, Corsicana, TX, 75109",Wayne Burgdorf,817-288-5556
"501 S. Main Street, Highlands, Tx.","501 S Main St, Highlands, TX, 77562",Elaina Rivers Bowden,281-328-8700
104 Texas Avenue,"104 Texas Ave, College Station, TX, 77840",Jack Parker,979-260-5000
Capehart,"2501 S Lexington Rd, Beeville, TX, 78102",Bryan McMurrey,512-314-3971
2002 Washington Street,"2002 Washington St, Commerce, TX, 75428",Ashley Hammons,903-454-2824
"4 Duplexes/ 8 Units in Azle, TX 76020","125 Stewart Bend, Azle, TX, 76020",Abdul Jameel Abdur Rahman,682-559-2278
Turnkey Tiny Home Community,"413 FM 356, Onalaska, TX, 77360",Kyle Heffron,210-848-3312
15 Acre Multi Family Unrestricted,"4525 Bell Springs Rd, Dripping Springs, TX, 78620",Patrick Vallejo,210-618-6924
12 W Defee Channelview,"12 W Defee St, Baytown, TX, 77520",Jay Shaw,832-859-3893
"214 E 2nd St, Camp Wood","214 E 2nd St, Camp Wood, TX, 78833",Linda Koehl,830-591-4430
503 N University Ave,"503 N University Ave, Lubbock, TX, 79415",Jack Chapman SIOR CCIM,806-789-8257
4509 Passion Flower Loop,"4509 Passion Flower Loop, Killeen, TX, 76549",Michael Schwartz,256-425-1792
10110 S State Highway 95,"10110 State Hwy 95, Taylor, TX, 76574",Texas Ally,512-763-2559
FULLY OCCUPIED!!! 32 Unit Apartment Complex,"302 Sylvia Handy Dr, Elsa, TX, 78543",Cesar Felix,956-648-2918
5.51 Acres Midland Redevelopment Opportunity,"1003 - 1007 S Midkiff Rd, Midland, TX, 79701",Jeff Beard,281-367-2220
Vino Tramonto,"212 Co Rd 413, Spicewood, TX, 78669",Freddy Nunnery,512-635-0909
"101541 . 27 Home SFR Corsicana, TX","101541 . 27 Home SFR Corsicana, TX, Corsicana, TX, 75110",Tom Johnston,602-825-1780
1812 N. Highway 175,"1812 N Hwy 175, Seagoville, TX, 75159",Clarence Sebastian,214-673-1740
321 Blanks St,"321 Blanks St, Seguin, TX, 78155",Michael Vasquez,210-255-1118
7209 Mile 6 North W,"7209 Mile 6 North W, Weslaco, TX, 78599",Mario Baez,956-827-0170
124-128-132-136 Bonnie Bend,"124-128-132-136 Bonnie Bend, San Antonio, TX, 78253",Dayton Schrader,210-757-9785
200-300 Cub Circle,"200-300 Cub Circle, La Feria, TX, 78559",Laura Liza Paz,956-994-8900
Boyd Farms Multifamily Land,"4108 US 84 E, Slaton, TX, 79364",Matt Moreland,469-744-3610
seven day deals,"82 N Kessler Ave, Schulenburg, 78956",Chip Bubela,979-743-4555
4706 Yellowstone Blvd,"4507 Yellowstone Blvd, Houston, TX, 77021",Teresa Hill,936-777-5077
Gary's Grill,"375 Mesa Dr, Del Valle, TX, 78617",Land Unlimited,512-729-7139
Mistletoe Blvd and Jerome St. Development Property,"2101 Mistletoe Blvd, Fort Worth, TX, 76110",Michael Berkowitz,817-632-6200
42-Unit Multifamily- Del Rio Apartments For Sale,"1318 Avenue A, South Houston, TX, 77587",Kevin Riles,281-403-3700
13.26+Ac Retail Corner For Sale,"23980 FM1314, Porter, TX, 77365",Anne Vickery,281-940-7253
2504 Algerian Way - Price Reduced - Call For Offers 2/1/24,"2504 Algerian Way, Houston, TX, 77098",Zachary Green,832-371-4171
Edgemere Apartments,"2500 W 26th, Plainview, TX, 79072",Greg Brownd,806-777-4459
125-129-133-137 Bonnie Bend,"125-129-133-137 Bonnie Bend, San Antonio, TX, 78253",Dayton Schrader,210-757-9785
Prime Investment Opportunity: Food Truck Hub for Sale!,"_____, _____, TX, 77494",Tony Preston,602-675-5727
The Daily Grind Coffee House,"110 Young Bend Rd, Brock, TX, 76087",Brad Booth,817-219-6673
"Camp Verde RV Park - Austin, TX","W U.S. Hwy 290, Carmine, TX, 78932",Max Freedman,512-766-2711
White Oak/Ford Rd Apartments For Sale,"24341 Ford Rd, Porter, TX, 77365",Anne Vickery,281-940-7253
928 Postoffice St,"928 Postoffice St, Galveston, TX, 77550",Ryan DeGennaro,713-316-7059
3 to 12.5 acres of Commercial possible land in Mustang Ridge,"Laws Rd, Mustang Ridge, TX, 78610",Kumar S Savitala,512-363-2728
Willis Development 7.649 acres,"0 TX-75, Willis, TX, 77378",Herbert Melton,832-326-0045
"19.8+/- Acre Multifamily Development Site San Marcos, TX","Hunter Rd, San Marcos, TX, 78666","Jordan Cortez, CCIM",214-556-1951
City View Inn & Suites - 1306 E Commerce St & Cherry,"1306 E Commerce St, San Antonio, TX, 78205",SanJay Jawanda,210-316-0344
NWC Yale & I-10 (6.47 Acres),"337 Yale St, Houston, TX, 77007",Andre Azizi,281-955-3888
"101663 . 215 Home SFR Corpus Christi, TX","101663 . 215 Home SFR, Corpus Christi, TX, 78410",Tom Johnston,602-825-1780
Davidson's Car Care,"805 S Greenville Ave, Allen, TX, 75002",John Zikos,214-734-2300
Bridgewood Self Storage,"10381 Farm to Market Rd 730 N, Azle, TX, 76020",Chris Reeves,817-941-6454
Watson & Taylor Self Storage North Austin,"11712 N Lamar Blvd, Austin, TX, 78753",Bill Bellomy,832-623-1690
4927 San Jacinto,"4927 San Jacinto St, Dallas, TX, 75206",Matteo Faeth,469-554-0430
Prime Gas Station For Sale - High Traffic Location,"Gainesville, TX 76240, Gainesville, TX, 76240",Tony Preston,602-675-5727
11.3-Acre Residential Development,"Shelly St, Kingsville, TX, 78363",Steven Saules,361-905-5000
801 S Wilson St (8 Units),"801 S Wilson St, Kaufman, TX, 75142",Melanie White-Fisher,972-955-2735
USA Boat Storage,"3124 FM 2673, Canyon Lake, TX, 78133",Jordan Sibley,970-471-4750
Sengelmann Hall,"527 & 531 N Main St., Schulenburg, 78956",Chip Bubela,979-743-4555
"Luxury Custom Austin Stone w/Huge Workshop & Apt/$1,200 Mo.","4151 FM 2666, Shepherd, TX, 77371",Regina Coats,291-593-9224
0 I-10,"0 I-10, Wallisville, TX, 77597",Rita Jackson,832-414-0474
Verandas of Beaumont,"2020 Cottonwood Ave, Beaumont, TX, 77703",Nico Bianchi,214-726-5175
The Venue at Belle Oaks,"15075 Country Club Dr, Beaumont, TX, 77705",Larry Wood,409-749-4300
1200 Carolyn Ct,"1200 Carolyn Ct, Humble, TX, 77338",Patrick Graham,281-645-6151
Crescent Duplexes,"1226 Bagby Ave, Waco, TX, 76706",Coleton Burch,469-629-7389
